models/emnist_fc.onnx,specs/sample_3203_e.vnnlib,30
models/emnist_fc.onnx,specs/sample_3204_e.vnnlib,30
models/emnist_fc.onnx,specs/sample_3205_e.vnnlib,30
models/emnist_fc.onnx,specs/sample_3206_e.vnnlib,30
models/emnist_fc.onnx,specs/sample_3207_e.vnnlib,30
models/emnist_fc.onnx,specs/sample_3208_e.vnnlib,30
models/emnist_fc.onnx,specs/sample_3209_e.vnnlib,30
models/emnist_fc.onnx,specs/sample_4000_f.vnnlib,30
models/emnist_fc.onnx,specs/sample_4001_f.vnnlib,30
models/emnist_fc.onnx,specs/sample_4002_f.vnnlib,30
models/emnist_fc.onnx,specs/sample_4003_f.vnnlib,30
models/emnist_fc.onnx,specs/sample_4004_f.vnnlib,30
models/emnist_fc.onnx,specs/sample_4005_f.vnnlib,30
models/emnist_fc.onnx,specs/sample_4006_f.vnnlib,30
models/emnist_fc.onnx,specs/sample_4007_f.vnnlib,30
models/emnist_fc.onnx,specs/sample_4008_f.vnnlib,30
models/emnist_fc.onnx,specs/sample_4009_f.vnnlib,30
models/emnist_fc.onnx,specs/sample_4800_g.vnnlib,30
models/emnist_fc.onnx,specs/sample_4801_g.vnnlib,30
models/emnist_fc.onnx,specs/sample_4802_g.vnnlib,30
models/emnist_fc.onnx,specs/sample_4803_g.vnnlib,30
models/emnist_fc.onnx,specs/sample_4804_g.vnnlib,30
models/emnist_fc.onnx,specs/sample_4805_g.vnnlib,30
models/emnist_fc.onnx,specs/sample_4806_g.vnnlib,30
models/emnist_fc.onnx,specs/sample_4807_g.vnnlib,30
models/emnist_fc.onnx,specs/sample_4808_g.vnnlib,30
models/emnist_fc.onnx,specs/sample_4809_g.vnnlib,30
models/emnist_fc.onnx,specs/sample_5600_h.vnnlib,30
models/emnist_fc.onnx,specs/sample_5601_h.vnnlib,30
models/emnist_fc.onnx,specs/sample_5602_h.vnnlib,30
models/emnist_fc.onnx,specs/sample_5603_h.vnnlib,30
models/emnist_fc.onnx,specs/sample_5604_h.vnnlib,30
models/emnist_fc.onnx,specs/sample_5605_h.vnnlib,30
models/emnist_fc.onnx,specs/sample_5606_h.vnnlib,30
models/emnist_fc.onnx,specs/sample_5607_h.vnnlib,30
models/emnist_fc.onnx,specs/sample_5608_h.vnnlib,30
models/emnist_fc.onnx,specs/sample_5609_h.vnnlib,30
models/emnist_fc.onnx,specs/sample_6400_i.vnnlib,30
models/emnist_fc.onnx,specs/sample_6401_i.vnnlib,30
models/emnist_fc.onnx,specs/sample_6402_i.vnnlib,30
models/emnist_fc.onnx,specs/sample_6403_i.vnnlib,30
models/emnist_fc.onnx,specs/sample_6404_i.vnnlib,30
models/emnist_fc.onnx,specs/sample_6405_i.vnnlib,30
models/emnist_fc.onnx,specs/sample_6406_i.vnnlib,30
models/emnist_fc.onnx,specs/sample_6407_i.vnnlib,30
models/emnist_fc.onnx,specs/sample_6408_i.vnnlib,30
models/emnist_fc.onnx,specs/sample_6409_i.vnnlib,30
models/emnist_fc.onnx,specs/sample_7200_j.vnnlib,30
models/emnist_fc.onnx,specs/sample_7201_j.vnnlib,30
models/emnist_fc.onnx,specs/sample_7202_j.vnnlib,30
models/emnist_fc.onnx,specs/sample_7203_j.vnnlib,30
models/emnist_fc.onnx,specs/sample_7204_j.vnnlib,30
models/emnist_fc.onnx,specs/sample_7205_j.vnnlib,30
models/emnist_fc.onnx,specs/sample_7206_j.vnnlib,30
models/emnist_fc.onnx,specs/sample_7207_j.vnnlib,30
models/emnist_fc.onnx,specs/sample_7208_j.vnnlib,30
models/emnist_fc.onnx,specs/sample_7209_j.vnnlib,30
models/emnist_fc.onnx,specs/sample_8000_k.vnnlib,30
models/emnist_fc.onnx,specs/sample_8001_k.vnnlib,30
models/emnist_fc.onnx,specs/sample_8002_k.vnnlib,30
models/emnist_fc.onnx,specs/sample_8003_k.vnnlib,30
models/emnist_fc.onnx,specs/sample_8004_k.vnnlib,30
models/emnist_fc.onnx,specs/sample_8005_k.vnnlib,30
models/emnist_fc.onnx,specs/sample_8006_k.vnnlib,30
models/emnist_fc.onnx,specs/sample_8007_k.vnnlib,30
models/emnist_fc.onnx,specs/sample_8008_k.vnnlib,30
models/emnist_fc.onnx,specs/sample_8009_k.vnnlib,30
models/emnist_fc.onnx,specs/sample_8800_l.vnnlib,30
models/emnist_fc.onnx,specs/sample_8801_l.vnnlib,30
models/emnist_fc.onnx,specs/sample_8802_l.vnnlib,30
models/emnist_fc.onnx,specs/sample_8803_l.vnnlib,30
models/emnist_fc.onnx,specs/sample_8804_l.vnnlib,30
models/emnist_fc.onnx,specs/sample_8805_l.vnnlib,30
models/emnist_fc.onnx,specs/sample_8806_l.vnnlib,30
models/emnist_fc.onnx,specs/sample_8807_l.vnnlib,30
models/emnist_fc.onnx,specs/sample_8808_l.vnnlib,30
models/emnist_fc.onnx,specs/sample_8809_l.vnnlib,30
models/emnist_fc.onnx,specs/sample_9600_m.vnnlib,30
models/emnist_fc.onnx,specs/sample_9601_m.vnnlib,30
models/emnist_fc.onnx,specs/sample_9602_m.vnnlib,30
models/emnist_fc.onnx,specs/sample_9603_m.vnnlib,30
models/emnist_fc.onnx,specs/sample_9604_m.vnnlib,30
models/emnist_fc.onnx,specs/sample_9605_m.vnnlib,30
models/emnist_fc.onnx,specs/sample_9606_m.vnnlib,30
models/emnist_fc.onnx,specs/sample_9607_m.vnnlib,30
models/emnist_fc.onnx,specs/sample_9608_m.vnnlib,30
models/emnist_fc.onnx,specs/sample_9609_m.vnnlib,30
models/emnist_fc.onnx,specs/sample_10400_n.vnnlib,30
models/emnist_fc.onnx,specs/sample_10401_n.vnnlib,30
models/emnist_fc.onnx,specs/sample_10402_n.vnnlib,30
models/emnist_fc.onnx,specs/sample_10403_n.vnnlib,30
models/emnist_fc.onnx,specs/sample_10404_n.vnnlib,30
models/emnist_fc.onnx,specs/sample_10405_n.vnnlib,30
models/emnist_fc.onnx,specs/sample_10406_n.vnnlib,30
models/emnist_fc.onnx,specs/sample_10407_n.vnnlib,30
models/emnist_fc.onnx,specs/sample_10408_n.vnnlib,30
models/emnist_fc.onnx,specs/sample_10409_n.vnnlib,30
models/emnist_fc.onnx,specs/sample_11200_o.vnnlib,30
models/emnist_fc.onnx,specs/sample_11201_o.vnnlib,30
models/emnist_fc.onnx,specs/sample_11202_o.vnnlib,30
models/emnist_fc.onnx,specs/sample_11203_o.vnnlib,30
models/emnist_fc.onnx,specs/sample_11204_o.vnnlib,30
models/emnist_fc.onnx,specs/sample_11205_o.vnnlib,30
models/emnist_fc.onnx,specs/sample_11206_o.vnnlib,30
models/emnist_fc.onnx,specs/sample_11207_o.vnnlib,30
models/emnist_fc.onnx,specs/sample_11208_o.vnnlib,30
models/emnist_fc.onnx,specs/sample_11209_o.vnnlib,30
models/emnist_fc.onnx,specs/sample_12000_p.vnnlib,30
models/emnist_fc.onnx,specs/sample_12001_p.vnnlib,30
models/emnist_fc.onnx,specs/sample_12002_p.vnnlib,30
models/emnist_fc.onnx,specs/sample_12003_p.vnnlib,30
models/emnist_fc.onnx,specs/sample_12004_p.vnnlib,30
models/emnist_fc.onnx,specs/sample_12005_p.vnnlib,30
models/emnist_fc.onnx,specs/sample_12006_p.vnnlib,30
models/emnist_fc.onnx,specs/sample_12007_p.vnnlib,30
models/emnist_fc.onnx,specs/sample_12008_p.vnnlib,30
models/emnist_fc.onnx,specs/sample_12009_p.vnnlib,30
models/emnist_fc.onnx,specs/sample_12800_q.vnnlib,30
models/emnist_fc.onnx,specs/sample_12801_q.vnnlib,30
models/emnist_fc.onnx,specs/sample_12802_q.vnnlib,30
models/emnist_fc.onnx,specs/sample_12803_q.vnnlib,30
models/emnist_fc.onnx,specs/sample_12804_q.vnnlib,30
models/emnist_fc.onnx,specs/sample_12805_q.vnnlib,30
models/emnist_fc.onnx,specs/sample_12806_q.vnnlib,30
models/emnist_fc.onnx,specs/sample_12807_q.vnnlib,30
models/emnist_fc.onnx,specs/sample_12808_q.vnnlib,30
models/emnist_fc.onnx,specs/sample_12809_q.vnnlib,30
models/emnist_fc.onnx,specs/sample_13600_r.vnnlib,30
models/emnist_fc.onnx,specs/sample_13601_r.vnnlib,30
models/emnist_fc.onnx,specs/sample_13602_r.vnnlib,30
models/emnist_fc.onnx,specs/sample_13603_r.vnnlib,30
models/emnist_fc.onnx,specs/sample_13604_r.vnnlib,30
models/emnist_fc.onnx,specs/sample_13605_r.vnnlib,30
models/emnist_fc.onnx,specs/sample_13606_r.vnnlib,30
models/emnist_fc.onnx,specs/sample_13607_r.vnnlib,30
models/emnist_fc.onnx,specs/sample_13608_r.vnnlib,30
models/emnist_fc.onnx,specs/sample_13609_r.vnnlib,30
models/emnist_fc.onnx,specs/sample_14400_s.vnnlib,30
models/emnist_fc.onnx,specs/sample_14401_s.vnnlib,30
models/emnist_fc.onnx,specs/sample_14402_s.vnnlib,30
models/emnist_fc.onnx,specs/sample_14403_s.vnnlib,30
models/emnist_fc.onnx,specs/sample_14404_s.vnnlib,30
models/emnist_fc.onnx,specs/sample_14405_s.vnnlib,30
models/emnist_fc.onnx,specs/sample_14406_s.vnnlib,30
models/emnist_fc.onnx,specs/sample_14407_s.vnnlib,30
models/emnist_fc.onnx,specs/sample_14408_s.vnnlib,30
models/emnist_fc.onnx,specs/sample_14409_s.vnnlib,30
models/emnist_fc.onnx,specs/sample_15200_t.vnnlib,30
models/emnist_fc.onnx,specs/sample_15201_t.vnnlib,30
models/emnist_fc.onnx,specs/sample_15202_t.vnnlib,30
models/emnist_fc.onnx,specs/sample_15203_t.vnnlib,30
models/emnist_fc.onnx,specs/sample_15204_t.vnnlib,30
models/emnist_fc.onnx,specs/sample_15205_t.vnnlib,30
models/emnist_fc.onnx,specs/sample_15206_t.vnnlib,30
models/emnist_fc.onnx,specs/sample_15207_t.vnnlib,30
models/emnist_fc.onnx,specs/sample_15208_t.vnnlib,30
models/emnist_fc.onnx,specs/sample_15209_t.vnnlib,30
models/emnist_fc.onnx,specs/sample_16000_u.vnnlib,30
models/emnist_fc.onnx,specs/sample_16001_u.vnnlib,30
models/emnist_fc.onnx,specs/sample_16002_u.vnnlib,30
models/emnist_fc.onnx,specs/sample_16003_u.vnnlib,30
models/emnist_fc.onnx,specs/sample_16004_u.vnnlib,30
models/emnist_fc.onnx,specs/sample_16005_u.vnnlib,30
models/emnist_fc.onnx,specs/sample_16006_u.vnnlib,30
models/emnist_fc.onnx,specs/sample_16007_u.vnnlib,30
models/emnist_fc.onnx,specs/sample_16008_u.vnnlib,30
models/emnist_fc.onnx,specs/sample_16009_u.vnnlib,30
models/emnist_fc.onnx,specs/sample_16800_v.vnnlib,30
models/emnist_fc.onnx,specs/sample_16801_v.vnnlib,30
models/emnist_fc.onnx,specs/sample_16802_v.vnnlib,30
models/emnist_fc.onnx,specs/sample_16803_v.vnnlib,30
models/emnist_fc.onnx,specs/sample_16804_v.vnnlib,30
models/emnist_fc.onnx,specs/sample_16805_v.vnnlib,30
models/emnist_fc.onnx,specs/sample_16806_v.vnnlib,30
models/emnist_fc.onnx,specs/sample_16807_v.vnnlib,30
models/emnist_fc.onnx,specs/sample_16808_v.vnnlib,30
models/emnist_fc.onnx,specs/sample_16809_v.vnnlib,30
models/emnist_fc.onnx,specs/sample_17600_w.vnnlib,30
models/emnist_fc.onnx,specs/sample_17601_w.vnnlib,30
models/emnist_fc.onnx,specs/sample_17602_w.vnnlib,30
models/emnist_fc.onnx,specs/sample_17603_w.vnnlib,30
models/emnist_fc.onnx,specs/sample_17604_w.vnnlib,30
models/emnist_fc.onnx,specs/sample_17605_w.vnnlib,30
models/emnist_fc.onnx,specs/sample_17606_w.vnnlib,30
models/emnist_fc.onnx,specs/sample_17607_w.vnnlib,30
models/emnist_fc.onnx,specs/sample_17608_w.vnnlib,30
models/emnist_fc.onnx,specs/sample_17609_w.vnnlib,30
models/emnist_fc.onnx,specs/sample_18400_x.vnnlib,30
models/emnist_fc.onnx,specs/sample_18401_x.vnnlib,30
models/emnist_fc.onnx,specs/sample_18402_x.vnnlib,30
models/emnist_fc.onnx,specs/sample_18403_x.vnnlib,30
models/emnist_fc.onnx,specs/sample_18404_x.vnnlib,30
models/emnist_fc.onnx,specs/sample_18405_x.vnnlib,30
models/emnist_fc.onnx,specs/sample_18406_x.vnnlib,30
models/emnist_fc.onnx,specs/sample_18407_x.vnnlib,30
models/emnist_fc.onnx,specs/sample_18408_x.vnnlib,30
models/emnist_fc.onnx,specs/sample_18409_x.vnnlib,30
models/emnist_fc.onnx,specs/sample_19200_y.vnnlib,30
models/emnist_fc.onnx,specs/sample_19201_y.vnnlib,30
models/emnist_fc.onnx,specs/sample_19202_y.vnnlib,30
models/emnist_fc.onnx,specs/sample_19203_y.vnnlib,30
models/emnist_fc.onnx,specs/sample_19204_y.vnnlib,30
models/emnist_fc.onnx,specs/sample_19205_y.vnnlib,30
models/emnist_fc.onnx,specs/sample_19206_y.vnnlib,30
models/emnist_fc.onnx,specs/sample_19207_y.vnnlib,30
models/emnist_fc.onnx,specs/sample_19208_y.vnnlib,30
models/emnist_fc.onnx,specs/sample_19209_y.vnnlib,30
models/emnist_fc.onnx,specs/sample_20000_z.vnnlib,30
models/emnist_fc.onnx,specs/sample_20001_z.vnnlib,30
models/emnist_fc.onnx,specs/sample_20002_z.vnnlib,30
models/emnist_fc.onnx,specs/sample_20003_z.vnnlib,30
models/emnist_fc.onnx,specs/sample_20004_z.vnnlib,30
models/emnist_fc.onnx,specs/sample_20005_z.vnnlib,30
models/emnist_fc.onnx,specs/sample_20006_z.vnnlib,30
models/emnist_fc.onnx,specs/sample_20007_z.vnnlib,30
models/emnist_fc.onnx,specs/sample_20008_z.vnnlib,30
models/emnist_fc.onnx,specs/sample_20009_z.vnnlib,30
